open,low,high,close,change_amount,change_percent,gregorian_date,jalali_date,date
1496900.0,1443100.0,1525400.0,1472800.0,14200.0,0.96,2018/02/14,1396/11/25,2018-02-14
1442910.0,1417970.0,1456070.0,1456070.0,16730.0,1.15,2018/02/17,1396/11/28,2018-02-17
1436576.0,1409143.0,1460279.0,1432348.0,11022.0,0.77,2018/02/18,1396/11/29,2018-02-18
1427900.0,1423280.0,1438980.0,1438750.0,6402.0,0.45,2018/02/21,1396/12/02,2018-02-21
1438520.0,1437830.0,1438980.0,1438290.0,460.0,0.03,2018/02/22,1396/12/03,2018-02-22
1451680.0,1451680.0,1465300.0,1465300.0,27010.0,1.88,2018/02/24,1396/12/05,2018-02-24
1469460.0,1469460.0,1499470.0,1494160.0,28860.0,1.97,2018/02/25,1396/12/06,2018-02-25
1495540.0,1469460.0,1496470.0,1469460.0,24700.0,1.68,2018/02/26,1396/12/07,2018-02-26
1470610.0,1463220.0,1482620.0,1474070.0,4610.0,0.31,2018/02/27,1396/12/08,2018-02-27
1473840.0,1468070.0,1477540.0,1473850.0,220.0,0.01,2018/02/28,1396/12/09,2018-02-28
1479610.0,1478920.0,1486540.0,1486080.0,12230.0,0.83,2018/03/01,1396/12/10,2018-03-01
1491860.0,1485850.0,1492090.0,1490230.0,4150.0,0.28,2018/03/03,1396/12/12,2018-03-03
1493000.0,1485390.0,1496470.0,1485390.0,4840.0,0.33,2018/03/04,1396/12/13,2018-03-04
1487460.0,1484460.0,1498310.0,1498310.0,12920.0,0.87,2018/03/05,1396/12/14,2018-03-05
1504090.0,1496010.0,1505010.0,1496930.0,1380.0,0.09,2018/03/06,1396/12/15,2018-03-06
1497620.0,1494850.0,1501080.0,1498550.0,1620.0,0.11,2018/03/07,1396/12/16,2018-03-07
1497390.0,1496470.0,1501550.0,1500620.0,2070.0,0.14,2018/03/08,1396/12/17,2018-03-08
1514470.0,1509400.0,1517940.0,1509400.0,8780.0,0.59,2018/03/10,1396/12/19,2018-03-10
1509630.0,1508010.0,1519550.0,1519550.0,10150.0,0.67,2018/03/11,1396/12/20,2018-03-11
1518400.0,1517010.0,1533870.0,1533640.0,14090.0,0.93,2018/03/12,1396/12/21,2018-03-12
1533410.0,1530640.0,1538480.0,1530640.0,3000.0,0.2,2018/03/13,1396/12/22,2018-03-13
1530870.0,1512860.0,1531100.0,1519780.0,10860.0,0.71,2018/03/14,1396/12/23,2018-03-14
1520710.0,1517250.0,1522560.0,1518630.0,1150.0,0.08,2018/03/15,1396/12/24,2018-03-15
1512860.0,1512860.0,1532710.0,1522790.0,4160.0,0.27,2018/03/17,1396/12/26,2018-03-17
1524860.0,1523020.0,1535480.0,1533640.0,10850.0,0.71,2018/03/18,1396/12/27,2018-03-18
1532480.0,1528330.0,1534790.0,1533410.0,230.0,0.01,2018/03/19,1396/12/28,2018-03-19
1599430.0,1597820.0,1623210.0,1620670.0,87260.0,5.69,2018/03/25,1397/01/05,2018-03-25
1619750.0,1594820.0,1621600.0,1595740.0,24930.0,1.56,2018/03/26,1397/01/06,2018-03-26
1595970.0,1574270.0,1595970.0,1574270.0,21470.0,1.36,2018/03/27,1397/01/07,2018-03-27
1578890.0,1576580.0,1589740.0,1588580.0,14310.0,0.91,2018/03/28,1397/01/08,2018-03-28
1589740.0,1589740.0,1591810.0,1591810.0,3230.0,0.2,2018/03/29,1397/01/09,2018-03-29
1600820.0,1600360.0,1608210.0,1601970.0,10160.0,0.64,2018/04/03,1397/01/14,2018-04-03
1599200.0,1595280.0,1608670.0,1606360.0,4390.0,0.27,2018/04/04,1397/01/15,2018-04-04
1606820.0,1606820.0,1606820.0,1606820.0,460.0,0.03,2018/04/05,1397/01/16,2018-04-05
1671460.0,1671460.0,1739570.0,1696860.0,90040.0,5.6,2018/04/07,1397/01/18,2018-04-07
1707940.0,1699170.0,1785970.0,1713020.0,16160.0,0.95,2018/04/08,1397/01/19,2018-04-08
1601050.0,1562260.0,1653230.0,1578660.0,134360.0,8.51,2018/04/09,1397/01/20,2018-04-09
1575650.0,1575420.0,1671460.0,1662460.0,83800.0,5.31,2018/04/10,1397/01/21,2018-04-10
1654150.0,1633600.0,1664540.0,1635220.0,27240.0,1.67,2018/04/11,1397/01/22,2018-04-11
1641450.0,1640070.0,1655300.0,1653920.0,18700.0,1.14,2018/04/12,1397/01/23,2018-04-12
1699860.0,1697550.0,1726870.0,1704940.0,51020.0,3.08,2018/04/15,1397/01/26,2018-04-15
1699630.0,1683930.0,1714870.0,1688320.0,16620.0,0.98,2018/04/16,1397/01/27,2018-04-16
1688090.0,1686930.0,1701940.0,1691320.0,3000.0,0.18,2018/04/17,1397/01/28,2018-04-17
1688550.0,1688090.0,1704480.0,1700780.0,9460.0,0.56,2018/04/18,1397/01/29,2018-04-18
1698710.0,1695940.0,1700090.0,1698710.0,2070.0,0.12,2018/04/19,1397/01/30,2018-04-19
1713020.0,1694550.0,1713020.0,1694550.0,4160.0,0.25,2018/04/21,1397/02/01,2018-04-21
1698710.0,1687390.0,1699170.0,1692240.0,2310.0,0.14,2018/04/22,1397/02/02,2018-04-22
1695010.0,1693170.0,1714170.0,1713250.0,21010.0,1.24,2018/04/23,1397/02/03,2018-04-23
1711400.0,1710250.0,1716480.0,1712560.0,690.0,0.04,2018/04/24,1397/02/04,2018-04-24
1713250.0,1713250.0,1725720.0,1724560.0,12000.0,0.7,2018/04/25,1397/02/05,2018-04-25
1723410.0,1722720.0,1727100.0,1727100.0,2540.0,0.15,2018/04/26,1397/02/06,2018-04-26
1736110.0,1734950.0,1770740.0,1756880.0,29780.0,1.72,2018/04/28,1397/02/08,2018-04-28
1762890.0,1760810.0,1798900.0,1797290.0,40410.0,2.3,2018/04/29,1397/02/09,2018-04-29
1798670.0,1798210.0,1843460.0,1812060.0,14770.0,0.82,2018/04/30,1397/02/10,2018-04-30
1821760.0,1821060.0,1867700.0,1867700.0,55640.0,3.07,2018/05/01,1397/02/11,2018-05-01
1882480.0,1865390.0,1885940.0,1885010.0,17310.0,0.93,2018/05/03,1397/02/13,2018-05-03
2006220.0,1954270.0,2084710.0,1965820.0,80810.0,4.29,2018/05/05,1397/02/15,2018-05-05
1966050.0,1821530.0,1966280.0,1865850.0,99970.0,5.36,2018/05/06,1397/02/16,2018-05-06
1868160.0,1842070.0,1941580.0,1891940.0,26090.0,1.4,2018/05/07,1397/02/17,2018-05-07
1960740.0,1926110.0,2031380.0,1939500.0,47560.0,2.51,2018/05/08,1397/02/18,2018-05-08
1943420.0,1942040.0,1996980.0,1995140.0,55640.0,2.87,2018/05/09,1397/02/19,2018-05-09
2009910.0,2006220.0,2041080.0,2016380.0,21240.0,1.06,2018/05/10,1397/02/20,2018-05-10
1963510.0,1904640.0,1963510.0,1913870.0,102510.0,5.36,2018/05/12,1397/02/22,2018-05-12
1907180.0,1830760.0,1909260.0,1839300.0,74570.0,4.05,2018/05/13,1397/02/23,2018-05-13
1841380.0,1826200.0,1868900.0,1855500.0,16200.0,0.88,2018/05/14,1397/02/24,2018-05-14
1857600.0,1838900.0,1867700.0,1853400.0,2100.0,0.11,2018/05/15,1397/02/25,2018-05-15
1851300.0,1842300.0,1864500.0,1864500.0,11100.0,0.6,2018/05/16,1397/02/26,2018-05-16
1856400.0,1847400.0,1857300.0,1851800.0,12700.0,0.69,2018/05/17,1397/02/27,2018-05-17
1820400.0,1793800.0,1849200.0,1830800.0,21000.0,1.15,2018/05/19,1397/02/29,2018-05-19
1836800.0,1825900.0,1904600.0,1893600.0,62800.0,3.43,2018/05/20,1397/02/30,2018-05-20
1888500.0,1850400.0,1896100.0,1872300.0,21300.0,1.14,2018/05/21,1397/02/31,2018-05-21
1867700.0,1858500.0,1886200.0,1873500.0,1200.0,0.06,2018/05/22,1397/03/01,2018-05-22
1880600.0,1879300.0,1907200.0,1905800.0,32300.0,1.72,2018/05/23,1397/03/02,2018-05-23
1911600.0,1896100.0,1912500.0,1898600.0,7200.0,0.38,2018/05/24,1397/03/03,2018-05-24
1890800.0,1888500.0,1910400.0,1910400.0,11800.0,0.62,2018/05/26,1397/03/05,2018-05-26
1903500.0,1902100.0,1938100.0,1930000.0,19600.0,1.03,2018/05/27,1397/03/06,2018-05-27
1947400.0,1947100.0,1980800.0,1980800.0,50800.0,2.63,2018/05/28,1397/03/07,2018-05-28
1994900.0,1954100.0,2008800.0,1969100.0,11700.0,0.59,2018/05/29,1397/03/08,2018-05-29
1967700.0,1961200.0,1973900.0,1969100.0,,,2018/05/30,1397/03/09,2018-05-30
1968100.0,1957700.0,1968800.0,1957700.0,11400.0,0.58,2018/05/31,1397/03/10,2018-05-31
1946200.0,1941600.0,1976200.0,1970400.0,12700.0,0.65,2018/06/02,1397/03/12,2018-06-02
1969500.0,1969100.0,1990100.0,1990100.0,19700.0,1.0,2018/06/03,1397/03/13,2018-06-03
1991200.0,1976000.0,1994000.0,1982000.0,8100.0,0.41,2018/06/07,1397/03/17,2018-06-07
2014300.0,2014300.0,2051200.0,2035100.0,53100.0,2.68,2018/06/09,1397/03/19,2018-06-09
2027000.0,2025900.0,2069300.0,2046600.0,11500.0,0.57,2018/06/10,1397/03/20,2018-06-10
2053300.0,2052900.0,2111300.0,2103000.0,56400.0,2.76,2018/06/11,1397/03/21,2018-06-11
2107300.0,2100700.0,2178200.0,2119800.0,16800.0,0.8,2018/06/12,1397/03/22,2018-06-12
2120500.0,2076600.0,2125100.0,2091400.0,28400.0,1.36,2018/06/13,1397/03/23,2018-06-13
2091000.0,2062800.0,2091000.0,2063500.0,27900.0,1.35,2018/06/14,1397/03/24,2018-06-14
2114500.0,2106700.0,2145000.0,2119800.0,56300.0,2.73,2018/06/17,1397/03/27,2018-06-17
2120000.0,2118200.0,2173600.0,2173400.0,53600.0,2.53,2018/06/18,1397/03/28,2018-06-18
2179100.0,2166700.0,2209400.0,2196700.0,23300.0,1.07,2018/06/19,1397/03/29,2018-06-19
2199000.0,2197600.0,2228100.0,2209400.0,12700.0,0.58,2018/06/20,1397/03/30,2018-06-20
2197800.0,2197800.0,2241300.0,2240300.0,30900.0,1.4,2018/06/21,1397/03/31,2018-06-21
2428700.0,2413700.0,2740400.0,2578800.0,338500.0,15.11,2018/06/23,1397/04/02,2018-06-23
2576700.0,2331700.0,2592600.0,2360400.0,218400.0,9.25,2018/06/24,1397/04/03,2018-06-24
2359000.0,2308400.0,2432200.0,2391800.0,31400.0,1.33,2018/06/25,1397/04/04,2018-06-25
2390200.0,2302900.0,2394100.0,2392900.0,1100.0,0.05,2018/06/26,1397/04/05,2018-06-26
2398900.0,2398000.0,2537200.0,2432200.0,39300.0,1.64,2018/06/27,1397/04/06,2018-06-27
2434000.0,2412600.0,2451100.0,2447400.0,15200.0,0.62,2018/06/28,1397/04/07,2018-06-28
2359500.0,2359500.0,2457600.0,2448300.0,900.0,0.04,2018/06/30,1397/04/09,2018-06-30
2447400.0,2425300.0,2495700.0,2439800.0,8500.0,0.35,2018/07/01,1397/04/10,2018-07-01
2437900.0,2386900.0,2440500.0,2402200.0,37600.0,1.57,2018/07/02,1397/04/11,2018-07-02
2408200.0,2322500.0,2409300.0,2336400.0,65800.0,2.82,2018/07/03,1397/04/12,2018-07-03
2335400.0,2271700.0,2336800.0,2278700.0,57700.0,2.53,2018/07/04,1397/04/13,2018-07-04
2278000.0,2277000.0,2395200.0,2374200.0,95500.0,4.19,2018/07/05,1397/04/14,2018-07-05
2336400.0,2331700.0,2375600.0,2351400.0,22800.0,0.97,2018/07/07,1397/04/16,2018-07-07
2353700.0,2336400.0,2354800.0,2341000.0,10400.0,0.44,2018/07/08,1397/04/17,2018-07-08
2287000.0,2250900.0,2298300.0,2259700.0,81300.0,3.6,2018/07/10,1397/04/19,2018-07-10
2260200.0,2259300.0,2300600.0,2292500.0,32800.0,1.45,2018/07/11,1397/04/20,2018-07-11
2291300.0,2276300.0,2292000.0,2282300.0,10200.0,0.45,2018/07/12,1397/04/21,2018-07-12
2384800.0,2350200.0,2414900.0,2351400.0,69100.0,3.03,2018/07/14,1397/04/23,2018-07-14
2352800.0,2292500.0,2368700.0,2306800.0,44600.0,1.93,2018/07/15,1397/04/24,2018-07-15
2307300.0,2287900.0,2368700.0,2365500.0,58700.0,2.54,2018/07/16,1397/04/25,2018-07-16
2364100.0,2359500.0,2400800.0,2377000.0,11500.0,0.49,2018/07/17,1397/04/26,2018-07-17
2374900.0,2370300.0,2435600.0,2428700.0,51700.0,2.18,2018/07/18,1397/04/27,2018-07-18
2425900.0,2405400.0,2435400.0,2405600.0,23100.0,0.96,2018/07/19,1397/04/28,2018-07-19
2613400.0,2609900.0,2689600.0,2679200.0,273600.0,11.37,2018/07/21,1397/04/30,2018-07-21
2679000.0,2679000.0,2791400.0,2754500.0,75300.0,2.81,2018/07/22,1397/04/31,2018-07-22
2693100.0,2674600.0,2795800.0,2693100.0,61400.0,2.28,2018/07/23,1397/05/01,2018-07-23
2668800.0,2635300.0,2742700.0,2687300.0,5800.0,0.22,2018/07/24,1397/05/02,2018-07-24
2698800.0,2681500.0,2775000.0,2771500.0,84200.0,3.13,2018/07/25,1397/05/03,2018-07-25
2775000.0,2750800.0,2800400.0,2772700.0,1200.0,0.04,2018/07/26,1397/05/04,2018-07-26
2919300.0,2919300.0,3232100.0,3197500.0,424800.0,15.32,2018/07/28,1397/05/06,2018-07-28
3129400.0,3070500.0,3329100.0,3287500.0,90000.0,2.81,2018/07/29,1397/05/07,2018-07-29
3117800.0,2892800.0,3266800.0,2985100.0,302400.0,10.13,2018/07/30,1397/05/08,2018-07-30
2982800.0,2934300.0,3084400.0,2955100.0,30000.0,1.02,2018/07/31,1397/05/09,2018-07-31
3001300.0,2980500.0,3049700.0,3024300.0,69200.0,2.34,2018/08/01,1397/05/10,2018-08-01
3049700.0,2979700.0,3061300.0,2998200.0,26100.0,0.87,2018/08/02,1397/05/11,2018-08-02
2885800.0,2719600.0,2885800.0,2800400.0,197800.0,7.06,2018/08/04,1397/05/13,2018-08-04
2862700.0,2698800.0,2862700.0,2758900.0,41500.0,1.5,2018/08/05,1397/05/14,2018-08-05
2631900.0,2581100.0,2731100.0,2594900.0,164000.0,6.32,2018/08/06,1397/05/15,2018-08-06
2583400.0,2581100.0,2885800.0,2883500.0,288600.0,11.12,2018/08/07,1397/05/16,2018-08-07
2920500.0,2881200.0,3045100.0,2945900.0,62400.0,2.16,2018/08/08,1397/05/17,2018-08-08
2957400.0,2943500.0,3070500.0,3054400.0,108500.0,3.68,2018/08/09,1397/05/18,2018-08-09
3033420.0,2902830.0,3074670.0,2957250.0,97150.0,3.29,2018/08/11,1397/05/20,2018-08-11
2938900.0,2928500.0,2975900.0,2971200.0,13950.0,0.47,2018/08/12,1397/05/21,2018-08-12
3024300.0,2952800.0,3031300.0,2959700.0,11500.0,0.39,2018/08/13,1397/05/22,2018-08-13
2936600.0,2884700.0,2966600.0,2900800.0,58900.0,2.03,2018/08/14,1397/05/23,2018-08-14
2913500.0,2885800.0,2968900.0,2957400.0,56600.0,1.95,2018/08/15,1397/05/24,2018-08-15
2955100.0,2927400.0,2980500.0,2930800.0,26600.0,0.91,2018/08/16,1397/05/25,2018-08-16
2900830.0,2881200.0,2947000.0,2910600.0,20200.0,0.69,2018/08/18,1397/05/27,2018-08-18
2914700.0,2898500.0,2934300.0,2913500.0,2900.0,0.1,2018/08/19,1397/05/28,2018-08-19
2923900.0,2919300.0,2966600.0,2952800.0,39300.0,1.35,2018/08/20,1397/05/29,2018-08-20
2958600.0,2956200.0,2962000.0,2956200.0,3400.0,0.12,2018/08/21,1397/05/30,2018-08-21
2940100.0,2935500.0,2944700.0,2938900.0,17300.0,0.59,2018/08/23,1397/06/01,2018-08-23
2934900.0,2934300.0,2962000.0,2958600.0,19700.0,0.67,2018/08/25,1397/06/03,2018-08-25
2955100.0,2955100.0,3054900.0,3036500.0,77900.0,2.63,2018/08/26,1397/06/04,2018-08-26
3041700.0,3041700.0,3105700.0,3077400.0,40900.0,1.35,2018/08/27,1397/06/05,2018-08-27
3047400.0,3047400.0,3107500.0,3106300.0,28900.0,0.94,2018/08/28,1397/06/06,2018-08-28
3116700.0,3100500.0,3128200.0,3113200.0,6900.0,0.22,2018/08/29,1397/06/07,2018-08-29
3128200.0,3128200.0,3331400.0,3310600.0,197400.0,6.34,2018/09/01,1397/06/10,2018-09-01
3344100.0,3324500.0,3557600.0,3453800.0,143200.0,4.33,2018/09/02,1397/06/11,2018-09-02
3511500.0,3354500.0,3654600.0,3601500.0,147700.0,4.28,2018/09/03,1397/06/12,2018-09-03
3735400.0,3571500.0,3809300.0,3714600.0,113100.0,3.14,2018/09/04,1397/06/13,2018-09-04
3647700.0,3566900.0,3693900.0,3583000.0,131600.0,3.67,2018/09/05,1397/06/14,2018-09-05
3550700.0,3476800.0,3560000.0,3543800.0,39200.0,1.11,2018/09/06,1397/06/15,2018-09-06
3428400.0,3342900.0,3474500.0,3442200.0,101600.0,2.95,2018/09/08,1397/06/17,2018-09-08
3497600.0,3497600.0,3705400.0,3673100.0,230900.0,6.71,2018/09/09,1397/06/18,2018-09-09
3765400.0,3590000.0,3906300.0,3728500.0,55400.0,1.51,2018/09/10,1397/06/19,2018-09-10
3670800.0,3599200.0,3748100.0,3716900.0,11600.0,0.31,2018/09/11,1397/06/20,2018-09-11
3777000.0,3730800.0,3802400.0,3747000.0,30100.0,0.81,2018/09/12,1397/06/21,2018-09-12
3751600.0,3747000.0,3765400.0,3752700.0,5700.0,0.15,2018/09/13,1397/06/22,2018-09-13
3924700.0,3837000.0,3977800.0,3917800.0,165100.0,4.4,2018/09/15,1397/06/24,2018-09-15
3924700.0,3894700.0,3947800.0,3943200.0,25400.0,0.65,2018/09/16,1397/06/25,2018-09-16
4007800.0,4003200.0,4024000.0,4021700.0,78500.0,1.99,2018/09/17,1397/06/26,2018-09-17
4018790.0,4018790.0,4018790.0,4018790.0,2910.0,0.07,2018/09/18,1397/06/27,2018-09-18
4007800.0,3991700.0,4231800.0,4196000.0,177210.0,4.41,2018/09/22,1397/06/31,2018-09-22
4273300.0,4254900.0,4591900.0,4522700.0,326700.0,7.79,2018/09/23,1397/07/01,2018-09-23
4485700.0,4363400.0,4903600.0,4899000.0,376300.0,8.32,2018/09/24,1397/07/02,2018-09-24
4795100.0,4795100.0,5577700.0,5490000.0,591000.0,12.06,2018/09/25,1397/07/03,2018-09-25
5217600.0,4656600.0,5309900.0,4889700.0,600300.0,12.28,2018/09/26,1397/07/04,2018-09-26
4885970.0,4885970.0,4885970.0,4885970.0,3730.0,0.08,2018/09/27,1397/07/05,2018-09-27
4882810.0,4755800.0,4990200.0,4815900.0,70070.0,1.45,2018/09/29,1397/07/07,2018-09-29
4778900.0,4259500.0,4848200.0,4259500.0,556400.0,13.06,2018/09/30,1397/07/08,2018-09-30
3624600.0,3624600.0,3624600.0,3624600.0,634900.0,17.52,2018/10/01,1397/07/09,2018-10-01
4074800.0,4030900.0,4088600.0,4030900.0,406300.0,11.21,2018/10/02,1397/07/10,2018-10-02
3783167.0,3735593.0,3820242.0,3768378.0,3632.0,0.1,2018/10/03,1397/07/11,2018-10-03
3534600.0,3509200.0,3779300.0,3779300.0,10922.0,0.29,2018/10/06,1397/07/14,2018-10-06
4086300.0,3901600.0,4097900.0,4063200.0,283900.0,7.51,2018/10/07,1397/07/15,2018-10-07
4109400.0,4109400.0,4363400.0,4236400.0,173200.0,4.26,2018/10/08,1397/07/16,2018-10-08
4305700.0,4167100.0,4414200.0,4241000.0,4600.0,0.11,2018/10/09,1397/07/17,2018-10-09
4237895.0,4164090.0,4249430.0,4226360.0,14640.0,0.35,2018/10/10,1397/07/18,2018-10-10
4226360.0,4226360.0,4226360.0,4226360.0,,,2018/10/11,1397/07/19,2018-10-11
4106241.0,4023306.0,4179332.0,4096219.0,14831.0,0.36,2018/10/13,1397/07/21,2018-10-13
4105928.0,4024441.0,4166695.0,4097792.0,1573.0,0.04,2018/10/14,1397/07/22,2018-10-14
4106093.0,4057040.0,4145100.0,4098021.0,229.0,0.01,2018/10/15,1397/07/23,2018-10-15
4105280.0,4053390.0,4122580.0,4087980.0,10041.0,0.25,2018/10/17,1397/07/25,2018-10-17
4087980.0,4087980.0,4087980.0,4087980.0,,,2018/10/18,1397/07/26,2018-10-18
3933460.0,3933460.0,3933460.0,3933460.0,154520.0,3.93,2018/10/20,1397/07/28,2018-10-20
4096050.0,4058000.0,4117960.0,4074140.0,140680.0,3.58,2018/10/21,1397/07/29,2018-10-21
4064920.0,4021100.0,4078760.0,4051080.0,23060.0,0.57,2018/10/22,1397/07/30,2018-10-22
4031480.0,4002650.0,4053390.0,4009570.0,41510.0,1.04,2018/10/23,1397/08/01,2018-10-23
4147033.0,4082339.0,4229848.0,4205457.0,170517.0,4.23,2018/10/24,1397/08/02,2018-10-24
4081419.0,4007953.0,4152905.0,4081480.0,123977.0,3.04,2018/10/26,1397/08/04,2018-10-26
4113343.0,4045472.0,4225072.0,4179516.0,98036.0,2.4,2018/10/27,1397/08/05,2018-10-27
4138750.0,4054798.0,4166893.0,4081738.0,97778.0,2.4,2018/10/28,1397/08/06,2018-10-28
4183786.0,4115508.0,4270390.0,4159600.0,77862.0,1.91,2018/10/30,1397/08/08,2018-10-30
4187711.0,4037918.0,4240894.0,4068432.0,91168.0,2.24,2018/10/31,1397/08/09,2018-10-31
4140676.0,4047600.0,4208583.0,4076544.0,8112.0,0.2,2018/11/02,1397/08/11,2018-11-02
4070494.0,4049327.0,4260704.0,4210598.0,134054.0,3.29,2018/11/03,1397/08/12,2018-11-03
4044109.0,3989917.0,4144244.0,4115845.0,94753.0,2.3,2018/11/04,1397/08/13,2018-11-04
4085270.0,4026033.0,4198192.0,4113052.0,2793.0,0.07,2018/11/05,1397/08/14,2018-11-05
4104800.0,4081700.0,4118700.0,4081700.0,31352.0,0.77,2018/11/10,1397/08/19,2018-11-10
4040200.0,3984700.0,4079400.0,3984700.0,97000.0,2.43,2018/11/11,1397/08/20,2018-11-11
3994000.0,3848500.0,3994000.0,3860100.0,124600.0,3.23,2018/11/12,1397/08/21,2018-11-12
3855500.0,3636100.0,3855500.0,3638500.0,221600.0,6.09,2018/11/13,1397/08/22,2018-11-13
3525090.0,3467270.0,3754720.0,3730110.0,290210.0,8.44,2018/11/14,1397/08/23,2018-11-14
3548360.0,3482710.0,3722940.0,3695230.0,34880.0,0.94,2018/11/16,1397/08/25,2018-11-16
3581790.0,3552410.0,3762700.0,3739150.0,43920.0,1.19,2018/11/17,1397/08/26,2018-11-17
3583510.0,3515420.0,3756980.0,3680790.0,58360.0,1.59,2018/11/18,1397/08/27,2018-11-18
3601470.0,3568690.0,3802850.0,3728290.0,47500.0,1.29,2018/11/19,1397/08/28,2018-11-19
3585780.0,3563180.0,3786780.0,3716540.0,11750.0,0.32,2018/11/20,1397/08/29,2018-11-20
3544860.0,3499130.0,3707160.0,3684690.0,31850.0,0.86,2018/11/21,1397/08/30,2018-11-21
3578150.0,3551670.0,3680260.0,3647800.0,36890.0,1.01,2018/11/23,1397/09/02,2018-11-23
3548400.0,3513200.0,3569200.0,3518400.0,129400.0,3.68,2018/11/26,1397/09/05,2018-11-26
3453800.0,3312900.0,3453800.0,3324500.0,193900.0,5.83,2018/11/27,1397/09/06,2018-11-27
3241670.0,3197900.0,3400380.0,3336650.0,13550.0,0.41,2018/11/28,1397/09/07,2018-11-28
3490500.0,3421200.0,3569200.0,3569200.0,232550.0,6.97,2018/12/01,1397/09/10,2018-12-01
3555300.0,3373000.0,3555300.0,3403000.0,166200.0,4.88,2018/12/02,1397/09/11,2018-12-02
3405300.0,3336000.0,3423700.0,3396000.0,7000.0,0.21,2018/12/03,1397/09/12,2018-12-03
3391400.0,3363700.0,3391400.0,3386800.0,9200.0,0.27,2018/12/04,1397/09/13,2018-12-04
3385690.0,3316960.0,3452850.0,3387140.0,2640.0,0.08,2018/12/05,1397/09/14,2018-12-05
3458400.0,3375300.0,3458400.0,3384500.0,2640.0,0.08,2018/12/08,1397/09/17,2018-12-08
3301170.0,3117050.0,3357280.0,3173220.0,70480.0,2.22,2018/12/09,1397/09/18,2018-12-09
3169800.0,3169800.0,3169800.0,3169800.0,3420.0,0.11,2018/12/11,1397/09/20,2018-12-11
3218580.0,3078950.0,3237890.0,3097230.0,54070.0,1.75,2018/12/12,1397/09/21,2018-12-12
3024300.0,2987400.0,3056700.0,3035900.0,61330.0,2.02,2018/12/15,1397/09/24,2018-12-15
3089000.0,3008200.0,3095900.0,3010500.0,25400.0,0.84,2018/12/16,1397/09/25,2018-12-16
3008200.0,2992000.0,3059000.0,3059000.0,48500.0,1.61,2018/12/17,1397/09/26,2018-12-17
3079800.0,3019700.0,3079800.0,3047400.0,11600.0,0.38,2018/12/18,1397/09/27,2018-12-18
3022780.0,2975320.0,3055970.0,3030820.0,4120.0,0.14,2018/12/19,1397/09/28,2018-12-19
3052100.0,3049700.0,3086700.0,3063600.0,32780.0,1.08,2018/12/22,1397/10/01,2018-12-22
3086700.0,3086700.0,3139800.0,3139800.0,76200.0,2.49,2018/12/23,1397/10/02,2018-12-23
3213700.0,3213700.0,3386800.0,3386800.0,247000.0,7.87,2018/12/24,1397/10/03,2018-12-24
3617700.0,3289800.0,3640800.0,3398400.0,11600.0,0.34,2018/12/25,1397/10/04,2018-12-25
3293000.0,3167310.0,3347000.0,3219470.0,70330.0,2.18,2018/12/26,1397/10/05,2018-12-26
3222900.0,3222900.0,3382200.0,3354500.0,135030.0,4.19,2018/12/29,1397/10/08,2018-12-29
3396000.0,3356800.0,3416800.0,3391400.0,36900.0,1.1,2018/12/30,1397/10/09,2018-12-30
3393700.0,3296800.0,3396000.0,3317500.0,73900.0,2.23,2018/12/31,1397/10/10,2018-12-31
3301400.0,3280600.0,3328400.0,3312900.0,4600.0,0.14,2019/01/01,1397/10/11,2019-01-01
3361310.0,3293670.0,3407690.0,3330310.0,19290.0,0.58,2019/01/02,1397/10/12,2019-01-02
3310000.0,3310000.0,3370600.0,3370600.0,40290.0,1.21,2019/01/05,1397/10/15,2019-01-05
3377600.0,3377600.0,3449100.0,3446800.0,76200.0,2.26,2019/01/06,1397/10/16,2019-01-06
3412200.0,3398400.0,3446800.0,3423700.0,23100.0,0.67,2019/01/07,1397/10/17,2019-01-07
3420000.0,3400700.0,3444500.0,3444500.0,20800.0,0.61,2019/01/08,1397/10/18,2019-01-08
3505710.0,3475910.0,3563630.0,3538510.0,40910.0,1.17,2019/01/09,1397/10/19,2019-01-09
3608400.0,3476800.0,3647700.0,3497600.0,40910.0,1.17,2019/01/12,1397/10/22,2019-01-12
3456100.0,3456100.0,3555300.0,3532300.0,34700.0,0.99,2019/01/13,1397/10/23,2019-01-13
3566900.0,3472700.0,3580000.0,3573000.0,40700.0,1.15,2019/01/14,1397/10/24,2019-01-14
3568000.0,3555300.0,3613100.0,3610700.0,37700.0,1.06,2019/01/15,1397/10/25,2019-01-15
3615374.0,3595489.0,3673001.0,3617651.0,2291.0,0.06,2019/01/16,1397/10/26,2019-01-16
3610000.0,3610000.0,3617700.0,3617700.0,49.0,,2019/01/19,1397/10/29,2019-01-19
3682300.0,3670800.0,3723900.0,3696200.0,78500.0,2.17,2019/01/20,1397/10/30,2019-01-20
3684600.0,3560000.0,3733100.0,3659200.0,37000.0,1.01,2019/01/21,1397/11/01,2019-01-21
3682300.0,3638400.0,3696200.0,3638400.0,20800.0,0.57,2019/01/22,1397/11/02,2019-01-22
3703360.0,3655860.0,3772240.0,3699150.0,42250.0,1.16,2019/01/23,1397/11/03,2019-01-23
3735400.0,3721600.0,3735400.0,3733100.0,33950.0,0.92,2019/01/26,1397/11/06,2019-01-26
3700800.0,3700800.0,3733100.0,3728500.0,4600.0,0.12,2019/01/27,1397/11/07,2019-01-27
